// Metadata
{"description": "Metadata for Shakespeare binary classification dataset. Both WS's work and those of his contemporaries are included in sentence form.", "authors": [["shakespeare", 0], ["dekker", 1], ["jonson", 2], ["middleton", 4], ["marlowe", 5]], "works": [{"id": 0, "author": 1, "title": "The Pleasant Comedie of Old Fortunatus", "filename": "processed/fortunatus_dekker.txt"}, {"id": 1, "author": 0, "title": "All's Well That Ends Well", "filename": "processed/endswell_shakespeare.txt"}, {"id": 2, "author": 1, "title": "The Noble Spanish Soldier", "filename": "processed/spanish_dekker.txt"}, {"id": 3, "author": 0, "title": "As You Like It", "filename": "processed/likeit_shakespeare.txt"}, {"id": 4, "author": 2, "title": "The Alchemist", "filename": "processed/alchemist_jonson.txt"}, {"id": 5, "author": 0, "title": "Antony and Cleopatra", "filename": "processed/antony_shakespeare.txt"}, {"id": 6, "author": 4, "title": "A Chaste Maid in Cheapside", "filename": "processed/chastemaid_middleton.txt"}, {"id": 7, "author": 0, "title": "A Comedy of Errors", "filename": "processed/comedyoferrors_shakespeare.txt"}, {"id": 8, "author": 0, "title": "Coriolanus", "filename": "processed/coriolanus_shakespeare.txt"}, {"id": 9, "author": 0, "title": "Cymbeline", "filename": "processed/cymbeline_shakespeare.txt"}, {"id": 10, "author": 5, "title": "Dido (Act I)", "filename": "processed/dido_i_marlowe.txt"}, {"id": 11, "author": 5, "title": "Dido (Act II)", "filename": "processed/dido_ii_marlowe.txt"}, {"id": 12, "author": 5, "title": "Dido (Act III)", "filename": "processed/dido_iii_marlowe.txt"}, {"id": 13, "author": 5, "title": "Dido (Act IV)", "filename": "processed/dido_iv_marlowe.txt"}, {"id": 14, "author": 5, "title": "Dido (Act V)", "filename": "processed/dido_v_marlowe.txt"}, {"id": 15, "author": 5, "title": "The Tragical History of the Life and Death of Doctor Faustus", "filename": "processed/faustus_marlowe.txt"}, {"id": 16, "author": 4, "title": "Your Five Gallants", "filename": "processed/fivegallants_middleton.txt"}, {"id": 17, "author": 0, "title": "Hamlet", "filename": "processed/hamlet_shakespeare.txt"}, {"id": 18, "author": 4, "title": "Hengist and Horsa", "filename": "processed/hengist_middleton.txt"}, {"id": 19, "author": 0, "title": "Henry IV, Part 1", "filename": "processed/hen_iv_i_shakespeare.txt"}, {"id": 20, "author": 0, "title": "Henry IV, Part 2", "filename": "processed/hen_iv_ii_shakespeare.txt"}, {"id": 21, "author": 5, "title": "The Jew of Malta (Act I)", "filename": "processed/jewofmalta_i_marlowe.txt"}, {"id": 22, "author": 5, "title": "The Jew of Malta (Act II)", "filename": "processed/jewofmalta_ii_marlowe.txt"}, {"id": 23, "author": 5, "title": "The Jew of Malta (Act III)", "filename": "processed/jewofmalta_iii_marlowe.txt"}]}

// (sentence, author_id, work_id)
('cannot but in arms of love enfold you the mistress of our births hope fruitful germany calls me hengistus and this captain horsus a man low built but sir in acts of valour flame is not swifter we are all my lord the sons of fortune she has sent us forth to thrive by the red sweat of our own merits and since after the rage of many a tempest our fate has cast us', 4, 18)
("sea he is an absolute master so is the fame would we had spoke together haste we for it yet ere we put ourselves in arms dispatch we the business we have talk'd of with most gladness and do invite you to my sister's view whither straight i'll lead you let us lepidus not lack your company noble antony not sickness should detain me welcome from egypt sir half the heart of caesar worthy mecaenas", 0, 5)
("enraged him or how 'twas he did so set his teeth and tear it o i warrant it how he mammocked it one on 's father's moods indeed la 'tis a noble child a crack madam come lay aside your stitchery i must have you play the idle husewife with me this afternoon no good madam i will not out of doors not out of doors she shall she shall indeed no by your patience", 0, 8)
("the fat knight and the lean gentleman here comes another ananias too and his pastor the doors are shut against us come forth you seed of sulphur sons of fire your stench it is broke forth abomination is in the house ay my suster's there the place it is become a cage of unclean birds yes i will fetch the scavenger and the constable you shall do well we'll join to weed them out you", 2, 4)
("adieu to me and say the tears belong to egypt good now play one scene of excellent dissembling and let it look life perfect honour you'll heat my blood no more you can do better yet but this is meetly now by my sword and target still he mends but this is not the best look prithee charmian how this herculean roman does become the carriage of his chafe i'll leave you lady courteous lord", 0, 5)
("a little no let me speak and let me rail so high that the false housewife fortune break her wheel provoked by my offence one word sweet queen of caesar seek your honour with your safety o they do not go together gentle hear me none about caesar trust but proculeius my resolution and my hands i'll trust none about caesar the miserable change now at my end lament nor sorrow at but please your", 0, 5)
('do not sleep but let me hear from you do you doubt that for hamlet and the trifling of his favour hold it a fashion and a toy in blood a violet in the youth of primy nature forward not permanent sweet not lasting the perfume and suppliance of a minute no more no more but so think it no more for nature crescent does not grow alone in thews and bulk but as this', 0, 17)
('how neere my sweet æneas art thou driuen hold take this candle and goe light a fire you shall haue leaues and windfall bowes enow neere to these woods to rost your meate withall ascanius goe and drie thy drenched lims whiles i with my achates roaue abroad to know what coast the winde hath driuen vs on or whether men or beasts inhabite it the ayre is pleasant and the soyle most fit for', 5, 10)
("men follow i must not think there are evils enow to darken all his goodness his faults in him seem as the spots of heaven more fiery by night's blackness hereditary rather than purchased what he cannot change than what he chooses you are too indulgent let us grant it is not amiss to tumble on the bed of ptolemy to give a kingdom for a mirth to sit and keep the turn of tippling", 0, 5)
("glendower was by the rude hands of that welshman taken a thousand of his people butchered upon whose dead corpse there was such misuse such beastly shameless transformation by those welshwomen done as may not be without much shame retold or spoken of it seems then that the tidings of this broil brake off our business for the holy land this match'd with other did my gracious lord for more uneven and unwelcome news came", 0, 19)
("i obey your time good mrs yellowhammer in faith i will not indeed it shall be yours i have sworn i'faith i'll stand still then so will you let the child go without company and make me forsworn you are such another creature before me i pray come down a little not a whit i hope i know my place your place great wonder sure are you any better than a comfit maker's wife and", 4, 6)
("too small a bound but now two paces of the vilest earth is room enough this earth that bears thee dead bears not alive so stout a gentleman if thou wert sensible of courtesy i should not make so dear a show of zeal but let my favours hide thy mangled face and even in thy behalf i'll thank myself for doing these fair rites of tenderness adieu and take thy praise with thee to", 0, 19)
('scissors nicks him like a fool and sure unless you send some present help between them they will kill the conjurer peace fool thy master and his man are here and that is false thou dost report to us mistress upon my life i tell you true i have not breathed almost since i did see it he cries for you and vows if he can take you to scorch your face and to disfigure', 0, 7)
("one part projected on a hundred of mercury or venus or the moon shall turn it to as many of the sun nay to a thousand so ad infinitum you will believe me yes when i see't i will but if my eyes do cozen me so and i giving them no occasion sure i'll have a whore shall piss them out next day ha why do you think i fable with you i assure", 2, 4)
("longer time i am constant to my purpose they follow the king's pleasure if his fitness speaks mine is ready now or whensoever provided i be so able as now the king and queen and all are coming down in happy time the queen desires you to use some gentle entertainment to laertes before you fall to play she well instructs me you will lose this wager my lord i do not think so since", 0, 17)
("i shall have also cause to speak and from his mouth whose voice will draw on more but let this same be presently perform'd even while men's minds are wild lest more mischance on plots and errors happen let four captains bear hamlet like a soldier to the stage for he was likely had he been put on to have proved most royally and for his passage the soldiers' music and the rites of war", 0, 17)
('bad me ride him night and day and spare him no time but quoth he in any case ride him not into the that he would not have me know of what did i but rid him into a great river and when i came just in the midst my horse vanished away and i sate straddling upon a bottle of hay o brave doctor but you shall hear how bravely i served him for', 5, 15)
("did ever men see such a sudden storm or day so clear so suddenly o'ercast i thinke some fell inchantresse dwelleth here that can call them forth when as she please and diue into blacke tempests treasurie when as she mcanes to maske the world with clowdes in all my life i neuer knew the like it haild it snowde it lightned all at once i thinke it was the diuels reuelling night there was", 5, 13)
